Time,Image,ParentImage,CommandLine,User,ProcessGuid,ParentProcessGuid
"2024-09-09 20:34:52","C:\Windows\SystemTemp\Google912_1668738095\bin\updater.exe","C:\Windows\Installer\MSI264.tmp",""C:\Windows\SystemTemp\Google912_1668738095\bin\updater.exe" --silent --install="appguid={8A69D345-D564-463c-AFF1-A69D9E530F96}&appname=Google Chrome&needsAdmin=True&brand=GCEA&ap=x64-stable" --installsource=enterprisemsi --appargs=appguid={8A69D345-D564-463c-AFF1-A69D9E530F96}&installerdata=%%7B%%22distribution%%22%%3A%%7B%%22msi%%22%%3Atrue%%2C%%22system_level%%22%%3Atrue%%2C%%22verbose_logging%%22%%3Atrue%%2C%%22msi_product_id%%22%%3A%%227CDD3ACD-58F3-37C4-A790-55AAE5E9845B%%22%%2C%%22allow_downgrade%%22%%3Afalse%%7D%%7D --enable-logging --vmodule=*/components/winhttp/*=1,*/components/update_client/*=2,*/chrome/updater/*=2 --offlinedir={0c0712c3-daf3-4fd9-b3cd-6a7fd6c382dd}","NT AUTHORITY\SYSTEM","{30f6f5d4-dd5c-66de-0a02-000000000300}","{30f6f5d4-dd54-66de-0702-000000000300}"
"2024-09-09 20:34:41","C:\Windows\SysWOW64\msiexec.exe","C:\Windows\System32\msiexec.exe","C:\Windows\syswow64\MsiExec.exe -Embedding 3763877A6A339C2E0EEF5F69F0C68169","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd51-66de-0602-000000000300}","{30f6f5d4-dd03-66de-e301-000000000300}"
"2024-09-09 20:34:36","C:\Windows\System32\msiexec.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Windows\System32\msiexec.exe" /i "C:\Users\win10\AppData\Local\Temp\chocolatey\GoogleChrome\128.0.6613.120\googlechromestandaloneenterprise64.msi" /quiet /norestart /l*v "C:\Users\win10\AppData\Local\Temp\chocolatey\GoogleChrome.128.0.6613.120.MsiInstall.log"","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd4c-66de-0502-000000000300}","{30f6f5d4-dd31-66de-0202-000000000300}"
"2024-09-09 20:34:08","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install googlechrome -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd30-66de-0102-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:34:05","C:\ProgramData\chocolatey\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\choco.exe" -v","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd2d-66de-0002-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:34:02","C:\Windows\System32\setx.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\System32\setx.exe" ChocolateyLastPathUpdate 133703552426068169","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd2a-66de-ff01-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:33:58","C:\Windows\System32\setx.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\System32\setx.exe" ChocolateyLastPathUpdate 133703552386277522","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd26-66de-fb01-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:33:57","C:\Windows\System32\setx.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\System32\setx.exe" ChocolateyLastPathUpdate 133703552378409380","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd25-66de-fa01-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:33:55","C:\Windows\System32\setx.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\System32\setx.exe" ChocolateyLastPathUpdate 133703552351196117","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd23-66de-f901-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:33:34","C:\Windows\SysWOW64\icacls.exe","C:\Windows\SysWOW64\msiexec.exe",""C:\Windows\SysWOW64\icacls.exe" "C:\Program Files (x86)\ossec-agent\ossec.conf" /remove *S-1-1-0 /q","NT AUTHORITY\SYSTEM","{30f6f5d4-dd0e-66de-f001-000000000300}","{30f6f5d4-dd09-66de-e601-000000000300}"
"2024-09-09 20:33:33","C:\Windows\SysWOW64\icacls.exe","C:\Windows\SysWOW64\msiexec.exe",""C:\Windows\SysWOW64\icacls.exe" "C:\Program Files (x86)\ossec-agent" /grant *S-1-5-21-4228739147-2100891001-353919013-1001:(RX) /t","NT AUTHORITY\SYSTEM","{30f6f5d4-dd0d-66de-ee01-000000000300}","{30f6f5d4-dd09-66de-e601-000000000300}"
"2024-09-09 20:33:33","C:\Windows\SysWOW64\icacls.exe","C:\Windows\SysWOW64\msiexec.exe",""C:\Windows\SysWOW64\icacls.exe" "C:\Program Files (x86)\ossec-agent" /remove *S-1-5-32-545 /q","NT AUTHORITY\SYSTEM","{30f6f5d4-dd0d-66de-ec01-000000000300}","{30f6f5d4-dd09-66de-e601-000000000300}"
"2024-09-09 20:33:33","C:\Windows\SysWOW64\icacls.exe","C:\Windows\SysWOW64\msiexec.exe",""C:\Windows\SysWOW64\icacls.exe" "C:\Program Files (x86)\ossec-agent" /inheritancelevel:d /q","NT AUTHORITY\SYSTEM","{30f6f5d4-dd0d-66de-ea01-000000000300}","{30f6f5d4-dd09-66de-e601-000000000300}"
"2024-09-09 20:33:31","C:\Windows\SysWOW64\taskkill.exe","C:\Windows\SysWOW64\msiexec.exe",""C:\Windows\SysWOW64\taskkill.exe" /f /im win32ui.exe","NT AUTHORITY\SYSTEM","{30f6f5d4-dd0b-66de-e701-000000000300}","{30f6f5d4-dd09-66de-e601-000000000300}"
"2024-09-09 20:33:29","C:\Windows\SysWOW64\msiexec.exe","C:\Windows\System32\msiexec.exe","C:\Windows\syswow64\MsiExec.exe -Embedding 29B6884B2E573D626BFA01A146578C42 E Global\MSI0000","NT AUTHORITY\SYSTEM","{30f6f5d4-dd09-66de-e601-000000000300}","{30f6f5d4-dd03-66de-e301-000000000300}"
"2024-09-09 20:33:24","C:\Windows\SysWOW64\msiexec.exe","C:\Windows\System32\msiexec.exe","C:\Windows\syswow64\MsiExec.exe -Embedding 69CAC7192B1CD75381E87DEEB0D661D6","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd04-66de-e501-000000000300}","{30f6f5d4-dd03-66de-e301-000000000300}"
"2024-09-09 20:33:23","C:\Windows\System32\msiexec.exe","C:\Windows\System32\services.exe","C:\Windows\system32\msiexec.exe /V","NT AUTHORITY\SYSTEM","{30f6f5d4-dd03-66de-e301-000000000300}","{30f6f5d4-da87-66de-0b00-000000000300}"
"2024-09-09 20:33:22","C:\Windows\System32\msiexec.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\system32\msiexec.exe" /i C:\Users\win10\AppData\Local\Temp\wazuh-agent.msi /q WAZUH_MANAGER=192.168.1.1 WAZUH_AGENT_NAME=VM34","DESKTOP-0B7RNLE\win10","{30f6f5d4-dd02-66de-e201-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:32:22","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4xOTUuMTkiIHNoZWxsX3ZlcnNpb249IjEuMy4xOTUuMTkiIGlzbWFjaGluZT0iMCIgc2Vzc2lvbmlkPSJ7Q0RFREM0RkUtMDU4Mi00RDEwLTk0NTgtQkI2NjJCNjkzMzVDfSIgdXNlcmlkPSJ7RTBGOTg5MTQtQzk5Ny00OTkxLTg0NTMtMDQ3QzI1QjQ5QUM4fSIgaW5zdGFsbHNvdXJjZT0ib3RoZXJpbnN0YWxsY21kIiByZXF1ZXN0aWQ9IntDRTMwQzg4Ni0xMUY2LTQyM0UtQTQ0MS0wMDEzOTBERTIxMDl9IiBkZWR1cD0iY3IiIGRvbWFpbmpvaW5lZD0iMCI-PGh3IGxvZ2ljYWxfY3B1cz0iMSIgcGh5c21lbW9yeT0iNSIgZGlza190eXBlPSIxIiBzc2U9IjEiIHNzZTI9IjEiIHNzZTM9IjEiIHNzc2UzPSIxIiBzc2U0MT0iMSIgc3NlNDI9IjEiIGF2eD0iMSIvPjxvcyBwbGF0Zm9ybT0id2luIiB2ZXJzaW9uPSIxMC4wLjE5MDQ1LjI5NjUiIHNwPSIiIGFyY2g9Ing2NCIgcHJvZHVjdF90eXBlPSIxMDEiIGlzX3dpcD0iMCIgaXNfaW5fbG9ja2Rvd25fbW9kZT0iMCIvPjxvZW0gcHJvZHVjdF9tYW51ZmFjdHVyZXI9Imlubm90ZWsgR21iSCIgcHJvZHVjdF9uYW1lPSJWaXJ0dWFsQm94Ii8-PGV4cCBldGFnPSImcXVvdDtDUktFdE80UVNoSzR6cTFUM0tuc0cxQ3h3K2hTVUVPenNRVStxYzk4dDQwPSZxdW90OyIvPjxhcHAgYXBwaWQ9IntGMzAxNzIyNi1GRTJBLTQyOTUtOEJERi0wMEMzQTlBN0U0QzV9IiB2ZXJzaW9uPSIiIG5leHR2ZXJzaW9uPSIxMjguMC4yNzM5LjY3IiBsYW5nPSJlbi1nYiIgYnJhbmQ9IiIgY2xpZW50PSIiIGV4cGVyaW1lbnRzPSJjb25zZW50PWZhbHNlIiBpbnN0YWxsYWdlPSItMSIgaW5zdGFsbGRhdGU9Ii0xIj48dXBkYXRlY2hlY2svPjxldmVudCBldmVudHR5cGU9IjkiIGV2ZW50cmVzdWx0PSIxIiBlcnJvcmNvZGU9IjAiIGV4dHJhY29kZTE9IjAiIHN5c3RlbV91cHRpbWVfdGlja3M9IjUwMDY1NzA0MjgiIGRvbmVfYmVmb3JlX29vYmVfY29tcGxldGU9IjAiLz48ZXZlbnQgZXZlbnR0eXBlPSI1IiBldmVudHJlc3VsdD0iMSIgZXJyb3Jjb2RlPSIwIiBleHRyYWNvZGUxPSIwIiBzeXN0ZW1fdXB0aW1lX3RpY2tzPSI1MDA2ODg0OTc2IiBkb25lX2JlZm9yZV9vb2JlX2NvbXBsZXRlPSIwIi8-PGV2ZW50IGV2ZW50dHlwZT0iMSIgZXZlbnRyZXN1bHQ9IjEiIGVycm9yY29kZT0iMCIgZXh0cmFjb2RlMT0iMCIgc3lzdGVtX3VwdGltZV90aWNrcz0iNTE1NzYyNzQ0NCIgc291cmNlX3VybF9pbmRleD0iMCIgZG9uZV9iZWZvcmVfb29iZV9jb21wbGV0ZT0iMCIgZG93bmxvYWRlcj0iYml0cyIgdXJsPSJodHRwOi8vbXNlZGdlLmYudGx1LmRsLmRlbGl2ZXJ5Lm1wLm1pY3Jvc29mdC5jb20vZmlsZXN0cmVhbWluZ3NlcnZpY2UvZmlsZXMvZWNiMzUxZjgtNWQzNC00ZWM4LWFmYWItOGEzZTU4MDcyMmQzP1AxPTE3MjY0ODI2NjUmYW1wO1AyPTQwNCZhbXA7UDM9MiZhbXA7UDQ9VG9Sc1klMmI5Y2R1UUV1cUZnJTJiQmtlOUNGUmxZcjFpJTJia2lMWiUyZk40QiUyYlRKVE9iY2tUYWJ5VnpveTBPZXhkeEhLdWI2TkdMWG81TWlRMWJMa3pyRExxRGVnJTNkJTNkIiBzZXJ2ZXJfaXBfaGludD0iIiBjZG5fY2lkPSItMSIgY2RuX2NjYz0iIiBjZG5fbXNlZGdlX3JlZj0iIiBjZG5fYXp1cmVfcmVmX29yaWdpbl9zaGllbGQ9IiIgY2RuX2NhY2hlPSIiIGNkbl9wM3A9IiIgZG93bmxvYWRlZD0iMTczNzU2NTEyIiB0b3RhbD0iMTczNzU2NTEyIiBkb3dubG9hZF90aW1lX21zPSI5NTExIi8-PGV2ZW50IGV2ZW50dHlwZT0iMSIgZXZlbnRyZXN1bHQ9IjEiIGVycm9yY29kZT0iMCIgZXh0cmFjb2RlMT0iMCIgc3lzdGVtX3VwdGltZV90aWNrcz0iNTE3NTEyODU0MyIgc291cmNlX3VybF9pbmRleD0iMCIgZG9uZV9iZWZvcmVfb29iZV9jb21wbGV0ZT0iMCIvPjxldmVudCBldmVudHR5cGU9IjYiIGV2ZW50cmVzdWx0PSIxIiBlcnJvcmNvZGU9IjAiIGV4dHJhY29kZTE9IjAiIHN5c3RlbV91cHRpbWVfdGlja3M9IjUyMzgwMDIzOTgiIGRvbmVfYmVmb3JlX29vYmVfY29tcGxldGU9IjAiLz48ZXZlbnQgZXZlbnR0eXBlPSIyIiBldmVudHJlc3VsdD0iMSIgZXJyb3Jjb2RlPSIwIiBleHRyYWNvZGUxPSIxOTY2MDkiIHN5c3RlbV91cHRpbWVfdGlja3M9IjU3OTgzNjA2MTUiIHNvdXJjZV91cmxfaW5kZXg9IjAiIGRvbmVfYmVmb3JlX29vYmVfY29tcGxldGU9IjAiIHVwZGF0ZV9jaGVja190aW1lX21zPSI5MzgiIGRvd25sb2FkX3RpbWVfbXM9IjE2ODI0IiBkb3dubG9hZGVkPSIxNzM3NTY1MTIiIHRvdGFsPSIxNzM3NTY1MTIiIHBhY2thZ2VfY2FjaGVfcmVzdWx0PSIwIiBpbnN0YWxsX3RpbWVfbXM9IjU2MDM1Ii8-PC9hcHA-PC9yZXF1ZXN0Pg","DESKTOP-0B7RNLE\win10","{30f6f5d4-dcc6-66de-d301-000000000300}","{30f6f5d4-dc75-66de-c901-000000000300}"
"2024-09-09 20:31:36","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\EDGEMITMP_99E4C.tmp\setup.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\EDGEMITMP_99E4C.tmp\setup.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\EDGEMITMP_99E4C.tmp\setup.exe --type=crashpad-handler /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler "--database=C:\Users\win10\AppData\Local\Microsoft\EdgeWebView\User Data\Crashpad" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=128.0.6613.120 --annotation=exe=C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\EDGEMITMP_99E4C.tmp\setup.exe --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=128.0.2739.67 --initial-client-data=0x228,0x22c,0x230,0x204,0x234,0x7ff7d0ca16d8,0x7ff7d0ca16e4,0x7ff7d0ca16f0","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc98-66de-d101-000000000300}","{30f6f5d4-dc98-66de-d001-000000000300}"
"2024-09-09 20:31:36","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\EDGEMITMP_99E4C.tmp\setup.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\MicrosoftEdge_X64_128.0.2739.67.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\EDGEMITMP_99E4C.tmp\setup.exe" --install-archive="C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\MicrosoftEdge_X64_128.0.2739.67.exe" --msedgewebview --verbose-logging --do-not-launch-msedge --user-level","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc98-66de-d001-000000000300}","{30f6f5d4-dc8e-66de-cd01-000000000300}"
"2024-09-09 20:31:29","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\MicrosoftEdge_X64_128.0.2739.67.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\Install\{9093BAC7-C088-4020-A8C3-97934CBC75AE}\MicrosoftEdge_X64_128.0.2739.67.exe" --msedgewebview --verbose-logging --do-not-launch-msedge --user-level","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc8e-66de-cd01-000000000300}","{30f6f5d4-dc75-66de-c901-000000000300}"
"2024-09-09 20:31:01","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\System32\svchost.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" -Embedding","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc75-66de-c901-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:31:00","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Users\win10\AppData\Local\Temp\EU5AD0.tmp\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /handoff "appguid={F3017226-FE2A-4295-8BDF-00C3A9A7E4C5}&appname=Microsoft%%20Edge%%20Webview2%%20Runtime&needsadmin=false" /installsource otherinstallcmd /sessionid "{CDEDC4FE-0582-4D10-9458-BB662B69335C}" /silent","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc74-66de-c801-000000000300}","{30f6f5d4-dc6a-66de-af01-000000000300}"
"2024-09-09 20:30:59","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Users\win10\AppData\Local\Temp\EU5AD0.tmp\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4xOTUuMTkiIHNoZWxsX3ZlcnNpb249IjEuMy4xOTUuMTkiIGlzbWFjaGluZT0iMCIgc2Vzc2lvbmlkPSJ7Q0RFREM0RkUtMDU4Mi00RDEwLTk0NTgtQkI2NjJCNjkzMzVDfSIgdXNlcmlkPSJ7RTBGOTg5MTQtQzk5Ny00OTkxLTg0NTMtMDQ3QzI1QjQ5QUM4fSIgaW5zdGFsbHNvdXJjZT0ib3RoZXJpbnN0YWxsY21kIiByZXF1ZXN0aWQ9InsxRDAwQjg3RS04RUY4LTQxMEUtQkZDOS1ENUZDMTIyQjJEQkN9IiBkZWR1cD0iY3IiIGRvbWFpbmpvaW5lZD0iMCI-PGh3IGxvZ2ljYWxfY3B1cz0iMSIgcGh5c21lbW9yeT0iNSIgZGlza190eXBlPSIxIiBzc2U9IjEiIHNzZTI9IjEiIHNzZTM9IjEiIHNzc2UzPSIxIiBzc2U0MT0iMSIgc3NlNDI9IjEiIGF2eD0iMSIvPjxvcyBwbGF0Zm9ybT0id2luIiB2ZXJzaW9uPSIxMC4wLjE5MDQ1LjI5NjUiIHNwPSIiIGFyY2g9Ing2NCIgcHJvZHVjdF90eXBlPSIxMDEiIGlzX3dpcD0iMCIgaXNfaW5fbG9ja2Rvd25fbW9kZT0iMCIvPjxvZW0gcHJvZHVjdF9tYW51ZmFjdHVyZXI9Imlubm90ZWsgR21iSCIgcHJvZHVjdF9uYW1lPSJWaXJ0dWFsQm94Ii8-PGV4cCBldGFnPSIiLz48YXBwIGFwcGlkPSJ7RjNDNEZFMDAtRUZENS00MDNCLTk1NjktMzk4QTIwRjFCQTRBfSIgdmVyc2lvbj0iIiBuZXh0dmVyc2lvbj0iMS4zLjE5NS4xOSIgbGFuZz0iIiBicmFuZD0iIiBjbGllbnQ9IiI-PGV2ZW50IGV2ZW50dHlwZT0iMiIgZXZlbnRyZXN1bHQ9IjEiIGVycm9yY29kZT0iMCIgZXh0cmFjb2RlMT0iMCIgc3lzdGVtX3VwdGltZV90aWNrcz0iNDk3MzQ2MTUwMiIgaW5zdGFsbF90aW1lX21zPSI4MTg3Ii8-PC9hcHA-PC9yZXF1ZXN0Pg","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc73-66de-c701-000000000300}","{30f6f5d4-dc6a-66de-af01-000000000300}"
"2024-09-09 20:30:57","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\1.3.195.19\MicrosoftEdgeUpdateComRegisterShell64.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\1.3.195.19\MicrosoftEdgeUpdateComRegisterShell64.exe"  /user ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc71-66de-c301-000000000300}","{30f6f5d4-dc6c-66de-bd01-000000000300}"
"2024-09-09 20:30:56","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\1.3.195.19\MicrosoftEdgeUpdateComRegisterShell64.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\1.3.195.19\MicrosoftEdgeUpdateComRegisterShell64.exe"  /user ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc70-66de-c201-000000000300}","{30f6f5d4-dc6c-66de-bd01-000000000300}"
"2024-09-09 20:30:55","C:\Users\win10\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\Microsoft.SharePoint.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","/silentConfig","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc6f-66de-c101-000000000300}","{30f6f5d4-db34-66de-ca00-000000000300}"
"2024-09-09 20:30:53","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\1.3.195.19\MicrosoftEdgeUpdateComRegisterShell64.exe","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\1.3.195.19\MicrosoftEdgeUpdateComRegisterShell64.exe"  /user ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc6d-66de-c001-000000000300}","{30f6f5d4-dc6c-66de-bd01-000000000300}"
"2024-09-09 20:30:52","C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Users\win10\AppData\Local\Temp\EU5AD0.tmp\MicrosoftEdgeUpdate.exe",""C:\Users\win10\AppData\Local\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /regserver","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc6c-66de-bd01-000000000300}","{30f6f5d4-dc6a-66de-af01-000000000300}"
"2024-09-09 20:30:51","C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",""C:\Windows\system32\rundll32.exe" C:\Windows\system32\PcaSvc.dll,PcaPatchSdbTask","NT AUTHORITY\SYSTEM","{30f6f5d4-dc6a-66de-b801-000000000300}","{30f6f5d4-da8a-66de-2200-000000000300}"
"2024-09-09 20:30:50","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe","C:\Windows\System32\svchost.exe",""C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe" /reporting","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc6a-66de-b901-000000000300}","{30f6f5d4-da8a-66de-2200-000000000300}"
"2024-09-09 20:30:50","C:\Windows\System32\sc.exe","C:\Windows\System32\svchost.exe",""C:\Windows\system32\sc.exe" start wuauserv","NT AUTHORITY\SYSTEM","{30f6f5d4-dc6a-66de-b701-000000000300}","{30f6f5d4-da8a-66de-2200-000000000300}"
"2024-09-09 20:30:50","C:\Windows\System32\sc.exe","C:\Windows\System32\svchost.exe",""C:\Windows\system32\sc.exe" start pushtoinstall registration","NT AUTHORITY\SYSTEM","{30f6f5d4-dc6a-66de-b301-000000000300}","{30f6f5d4-da8a-66de-2200-000000000300}"
"2024-09-09 20:30:50","C:\Users\win10\AppData\Local\Temp\EU5AD0.tmp\MicrosoftEdgeUpdate.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\MicrosoftEdgeWebview2Setup.exe","C:\Users\win10\AppData\Local\Temp\EU5AD0.tmp\MicrosoftEdgeUpdate.exe /silent /install "appguid={F3017226-FE2A-4295-8BDF-00C3A9A7E4C5}&appname=Microsoft%%20Edge%%20Webview2%%20Runtime&needsadmin=prefers"","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc6a-66de-af01-000000000300}","{00000000-0000-0000-0000-000000000000}"
"2024-09-09 20:30:44","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDrive.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe"," /updateInstalled /background","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc64-66de-ad01-000000000300}","{30f6f5d4-db34-66de-ca00-000000000300}"
"2024-09-09 20:30:43","C:\Users\win10\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\MicrosoftEdgeWebview2Setup.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\MicrosoftEdgeWebview2Setup.exe /silent /install","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc63-66de-ac01-000000000300}","{30f6f5d4-dc60-66de-ab01-000000000300}"
"2024-09-09 20:30:40","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe /installWebView2 ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc60-66de-ab01-000000000300}","{30f6f5d4-db34-66de-ca00-000000000300}"
"2024-09-09 20:30:39","C:\Users\win10\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\FileSyncConfig.exe","C:\Users\win10\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe",""C:\Users\win10\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\FileSyncConfig.exe" ","DESKTOP-0B7RNLE\win10","{30f6f5d4-dc5f-66de-aa01-000000000300}","{30f6f5d4-db34-66de-ca00-000000000300}"
"2024-09-09 20:28:57","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","NT AUTHORITY\NETWORK SERVICE","{30f6f5d4-dbf9-66de-3f01-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
